Id,field,age,type,production,date,month,year,temperature,dewpoint,windspeed,Soilwater_L1,Soilwater_L2,Soilwater_L3,Soilwater_L4,Precipitation,acc_precipitation
1623,0,20,2,0.15759493670886074,2011-09-01,9,2011,29.255,22.500999999999998,2.2889,0.24996999999999997,0.25185,0.26691,0.29081,94.524,133.71299999999988
1624,0,20,2,0.3936708860759493,2011-10-01,10,2011,29.64,21.883000000000003,2.3207,0.22266999999999998,0.22380999999999998,0.24006999999999998,0.27185,248.46,171.13849999999988
1625,0,20,2,0.07753164556962025,2011-11-01,11,2011,29.149,22.168000000000003,2.3215,0.24334,0.2408,0.24341999999999997,0.25981,168.96,175.30099999999987
1626,0,20,2,0.12415611814345992,2011-12-01,12,2011,29.923000000000002,21.476999999999997,2.65,0.21709,0.21786999999999998,0.233,0.25054,161.4,168.33599999999987
1627,1,13,2,0.25055698371893736,2004-01-01,1,2004,26.131999999999998,24.660999999999998,1.8766,0.35274,0.35191999999999996,0.34844,0.33385,360.91,188.86174999999997
1628,1,13,2,0.2258783204798629,2004-02-01,2,2004,25.295,24.401,1.9206,0.36361,0.36376,0.36411,0.36357,484.67,273.53425
1629,1,13,2,0.3541559554413025,2004-03-01,3,2004,25.61,24.651,1.9948,0.36399000000000004,0.36383000000000004,0.36351,0.36575,460.76,372.3075
1630,1,13,2,0.16915167095115682,2004-04-01,4,2004,26.328000000000003,24.753,1.9063,0.35677,0.35679,0.35697,0.36079,350.02,414.09000000000003
1631,1,13,2,0.4310197086546701,2004-05-01,5,2004,26.566,24.94,1.8569,0.36002,0.36022,0.36085,0.36468,186.72,370.5425
1632,1,13,2,0.32973436161096825,2004-06-01,6,2004,26.076999999999998,24.373,1.8734,0.35241,0.35267,0.35274,0.35567,109.45,276.7375
1633,1,13,2,0.13590402742073693,2004-07-01,7,2004,26.182,23.648000000000003,1.8517,0.34244,0.34307,0.34552,0.35143,173.3,204.8725
1634,1,13,2,0.2308483290488432,2004-08-01,8,2004,26.596999999999998,23.918000000000003,1.9428,0.32118,0.32079,0.32168,0.33193,169.62,159.7725
1635,1,13,2,0.4498714652956299,2004-09-01,9,2004,27.035999999999998,24.233,2.0291,0.32211999999999996,0.32032,0.31890999999999997,0.32213,139.82,148.0475
1636,1,13,2,0.2586118251928021,2004-10-01,10,2004,27.601999999999997,23.498,2.3076,0.29262,0.29302,0.29996,0.31129,221.24,175.995
1637,1,13,2,0.1271636675235647,2004-11-01,11,2004,27.544,23.601,2.3453,0.28886,0.28758,0.28812,0.29783000000000004,9.9482,135.15705000000003
1638,1,13,2,0.17694944301628107,2004-12-01,12,2004,27.309,23.807,2.0102,0.2927,0.29019,0.28844000000000003,0.2912,136.33,126.83455000000004
1639,1,14,2,0.17335047129391604,2005-01-01,1,2005,27.285999999999998,24.269000000000002,2.0396,0.30134,0.29818,0.29215,0.28793,212.56,145.01955000000004
1640,1,14,2,0.4616109682947729,2005-02-01,2,2005,26.578000000000003,24.765,2.0914,0.33255999999999997,0.32987,0.3218,0.30038000000000004,446.28,201.27955000000003
1641,1,14,2,0.2662382176520994,2005-03-01,3,2005,26.355,24.69,1.8963,0.34691,0.34601,0.34371,0.33409,376.8,292.9925
1642,1,14,2,0.2634961439588689,2005-04-01,4,2005,26.643,24.8,1.8473,0.3463,0.34615999999999997,0.3469,0.348,404.49,360.0325
1643,1,14,2,0.3171379605826907,2005-05-01,5,2005,26.397,24.951999999999998,1.7458,0.35231,0.35219,0.35128000000000004,0.35101,316.81,386.095
1644,1,14,2,0.3462724935732648,2005-06-01,6,2005,26.848000000000003,24.529,1.8646,0.34158,0.342,0.34394,0.35258,101.77,299.96750000000003
1645,1,14,2,0.1734361610968295,2005-07-01,7,2005,27.090999999999998,23.823,1.6948,0.32078,0.32119000000000003,0.32503000000000004,0.33576,74.006,224.26900000000006
1646,1,14,2,0.21533847472150813,2005-08-01,8,2005,27.941,23.314,2.0252,0.28271999999999997,0.28271999999999997,0.28944000000000003,0.30965,96.23700000000001,147.20575000000005
1647,1,14,2,0.12022279348757495,2005-09-01,9,2005,28.79,22.541,2.4467,0.2437,0.24670999999999998,0.26585,0.28966,41.403,78.35400000000006
1648,1,14,2,0.0506426735218509,2005-10-01,10,2005,28.3,23.320999999999998,2.4174,0.26832,0.26336,0.25997,0.27443,122.34,83.49650000000005
1649,1,14,2,0.06726649528706084,2005-11-01,11,2005,28.476,23.576,2.3375,0.26755,0.26388,0.26373,0.26716,72.605,83.14625000000007
1650,1,14,2,0.07600685518423307,2005-12-01,12,2005,26.85,24.272,1.6893,0.31668,0.31148000000000003,0.29839,0.27658,333.23,142.39450000000008
1651,1,15,2,0.3754070265638389,2006-01-01,1,2006,26.595,24.74,1.9897,0.34586999999999996,0.34462,0.33994,0.32083,341.51,217.42125000000007
1652,1,15,2,0.3427592116538132,2006-02-01,2,2006,26.204,24.625999999999998,2.1281,0.35104,0.35031,0.34861,0.34523000000000004,309.01,264.08875000000006
1653,1,15,2,0.4392459297343616,2006-03-01,3,2006,26.019000000000002,24.734,2.176,0.361,0.36088000000000003,0.36103,0.35914,452.42,359.0425000000001
1654,1,15,2,0.3057412167952014,2006-04-01,4,2006,25.978,24.881999999999998,1.5105,0.36575,0.36582,0.36628,0.36728,516.34,404.82000000000005
1655,1,15,2,0.2824335904027421,2006-05-01,5,2006,26.171,24.843000000000004,1.6832,0.36109,0.36121,0.36155,0.36493000000000003,349.06,406.70750000000004
1656,1,15,2,0.13093401885175665,2006-06-01,6,2006,26.598000000000003,24.204,1.6346,0.34246,0.34285,0.34494,0.35502,94.03,352.96250000000003
1657,1,15,2,0.09528706083976007,2006-07-01,7,2006,27.156,24.049,1.8849,0.3193,0.31881,0.31909,0.33055,111.16,267.64750000000004
1658,1,15,2,0.15424164524421596,2006-08-01,8,2006,27.636,23.897,2.0829,0.30444,0.30413,0.30635999999999997,0.31578,120.66,168.72750000000005
1659,1,15,2,0.09460154241645244,2006-09-01,9,2006,28.250999999999998,23.334,2.2166,0.27897,0.27759,0.28342,0.30029,129.82,113.91750000000006
1660,1,15,2,0.1838046272493573,2006-10-01,10,2006,29.143,22.787,2.4335,0.2477,0.25083,0.26454,0.2834,127.15,122.19750000000008
1661,1,15,2,0.36083976006855184,2006-11-01,11,2006,28.427,23.159000000000002,2.1827,0.26171,0.25841,0.26039,0.27174,144.26,130.47250000000008
1662,1,16,2,0.3883461868037704,2007-01-01,1,2007,29.083000000000002,23.677,2.4876,0.25329,0.24600000000000002,0.24159,0.25605,161.52,168.16750000000008
1663,1,16,2,0.14790059982862042,2007-02-01,2,2007,26.198,24.294,2.2544,0.32402,0.31795999999999996,0.29861,0.26777,543.37,272.2225000000001
1664,1,16,2,0.11593830334190232,2007-03-01,3,2007,26.147,24.590999999999998,1.9766,0.35022,0.34881999999999996,0.34308,0.3208,527.69,368.0800000000001
1665,1,16,2,0.10214224507283634,2007-04-01,4,2007,26.553,25.051,1.8929,0.36094,0.36079,0.36034,0.35755,454.07,421.6625000000001
1666,1,16,2,0.07223650385604112,2007-05-01,5,2007,27.013,25.173000000000002,1.8619999999999999,0.35704,0.35714,0.3576,0.35986,343.99,467.2800000000001
1667,1,16,2,0.094515852613539,2007-06-01,6,2007,26.987,24.063000000000002,1.899,0.33866,0.33936,0.34263000000000005,0.35146,99.229,356.24475000000007
1668,1,16,2,0.10119965724078836,2007-07-01,7,2007,27.018,24.284000000000002,1.7553,0.32876,0.32773,0.32594,0.33189,100.54,249.45725000000004
1669,1,16,2,0.10539845758354756,2007-08-01,8,2007,27.659000000000002,23.804000000000002,2.0088,0.31035999999999997,0.30999,0.31248000000000004,0.32094,57.04600000000001,150.20125000000007
1670,1,16,2,0.10959725792630676,2007-09-01,9,2007,28.445,23.273000000000003,2.2834,0.273,0.27291,0.28239000000000003,0.3037,74.676,82.87275000000008
1671,1,16,2,0.20385604113110545,2007-10-01,10,2007,28.267,23.133000000000003,2.4597,0.26473,0.26094,0.26345999999999997,0.28505,179.94,103.05050000000008
1672,1,16,2,0.17686375321336764,2007-11-01,11,2007,29.365,22.592,2.5323,0.23333,0.23101,0.2469,0.2717,93.777,101.35975000000008
1673,1,16,2,0.14138817480719795,2007-12-01,12,2007,27.158,23.776999999999997,1.9742,0.29272,0.28483,0.26404,0.26358000000000004,332.69,170.27075000000008
1674,1,17,2,0.1882604970008569,2008-01-01,1,2008,26.094,24.035,2.026,0.33843,0.33526999999999996,0.32352,0.28765,430.86,259.31675000000007
1675,1,17,2,0.3029991431019709,2008-02-01,2,2008,25.983,24.393,2.0207,0.35868,0.35838000000000003,0.35727,0.35095,418.01,318.83425000000005
1676,1,17,2,0.29185946872322205,2008-03-01,3,2008,25.654,24.153000000000002,1.6453,0.36349000000000004,0.36359,0.36391999999999997,0.364,515.63,424.2975
1677,1,17,2,0.31833761782347897,2008-04-01,4,2008,25.948,24.565,1.6736,0.36446999999999996,0.36457,0.36439,0.36730999999999997,477.05,460.38750000000005
1678,1,17,2,0.23144815766923735,2008-05-01,5,2008,26.186999999999998,24.636999999999997,1.7208,0.36043000000000003,0.36029,0.36049000000000003,0.36801999999999996,307.1,429.4475
1679,1,17,2,0.18937446443873185,2008-06-01,6,2008,26.362,24.078000000000003,1.6947,0.3494,0.34981,0.35212,0.3581,175.52,368.825
1680,1,17,2,0.16392459297343615,2008-07-01,7,2008,26.96,23.436,1.8285,0.31622,0.3155,0.31649,0.33145,68.148,256.95449999999994
1681,1,17,2,0.21225364181662384,2008-08-01,8,2008,27.453000000000003,23.642,1.9141,0.31484,0.31377,0.31361999999999995,0.31856999999999996,82.902,158.41749999999996
1682,1,17,2,0.18209083119108824,2008-09-01,9,2008,28.16,23.651999999999997,2.2509,0.29725999999999997,0.29568,0.29746,0.30689,115.79,110.58999999999995
1683,1,17,2,0.2100257069408741,2008-10-01,10,2008,28.803,22.761999999999997,2.4395,0.26737,0.26711,0.27428,0.29188000000000003,172.65,109.87249999999995
1684,1,17,2,0.1017137960582691,2008-11-01,11,2008,29.429000000000002,22.365,2.4118,0.2335,0.23134000000000002,0.24514,0.27514,88.508,114.96249999999995
1685,1,17,2,0.3090831191088261,2008-12-01,12,2008,27.397,23.956999999999997,1.9059,0.31581,0.31124,0.30249000000000004,0.28295,206.52,145.86699999999993
1686,1,18,2,0.3950299914310197,2009-01-01,1,2009,26.739,24.073,2.0401,0.3312,0.32955,0.32504,0.31106,302.09,192.44199999999995
1687,1,18,2,0.2817480719794346,2009-02-01,2,2009,26.046,24.323,1.9628,0.35603,0.35539,0.35296,0.3443,431.57,257.1719999999999
1688,1,18,2,0.34798628963153383,2009-03-01,3,2009,26.098000000000003,24.605,1.8023,0.36148,0.36146999999999996,0.36171,0.36436999999999997,569.9,377.5199999999999
1689,1,18,2,0.2803770351328192,2009-04-01,4,2009,26.163,24.311999999999998,1.6698,0.35356,0.35319,0.35328000000000004,0.35701,468.59,443.0374999999999
1690,1,18,2,0.26058269065981154,2009-05-01,5,2009,25.988000000000003,24.468000000000004,1.5193,0.36463,0.36457,0.36485,0.36558,544.7,503.6899999999999
1691,1,18,2,0.1827763496143959,2009-06-01,6,2009,26.226999999999997,24.388,1.8308,0.35512,0.35533000000000003,0.35533000000000003,0.36351,332.74,478.9824999999999
1692,1,18,2,0.2410454155955441,2009-07-01,7,2009,26.855999999999998,23.833000000000002,2.0467,0.32642,0.32684,0.32925,0.34176999999999996,85.615,357.9112499999999
1693,1,18,2,0.14318766066838048,2009-08-01,8,2009,28.183000000000003,22.872,2.1847,0.27818000000000004,0.27934000000000003,0.29024,0.31346,62.841,256.4739999999999
1694,1,18,2,0.2415595544130249,2009-09-01,9,2009,29.308000000000003,21.729,2.5489,0.2326,0.23947,0.26456999999999997,0.28946,65.107,136.57574999999986
1695,1,18,2,0.1662382176520994,2009-10-01,10,2009,30.125999999999998,21.069000000000003,2.5929,0.21379,0.21973,0.24629,0.27083,70.557,71.02999999999986
1696,1,18,2,0.23376178234790065,2009-11-01,11,2009,30.316,21.125999999999998,2.7968,0.20720999999999998,0.21474000000000001,0.24095,0.25753000000000004,48.458999999999996,61.74099999999986
1697,1,18,2,0.14344473007712086,2009-12-01,12,2009,28.493000000000002,23.076,2.4824,0.25777,0.24853000000000003,0.23365,0.24841,298.13,120.56324999999984
1698,1,19,2,0.15586975149957158,2010-01-01,1,2010,27.017,23.976999999999997,2.1748,0.31224,0.30708,0.28991,0.25411,309.83,181.74399999999986
1699,1,19,2,0.23281919451585265,2010-02-01,2,2010,27.484,24.691999999999997,2.5474,0.3424,0.34057,0.3348,0.30501999999999996,349.49,251.47724999999986
1700,1,19,2,0.2647814910025707,2010-03-01,3,2010,27.87,24.749000000000002,2.1424,0.33339,0.33238,0.33091,0.32778,257.27,303.67999999999984
1701,1,19,2,0.33958868894601546,2010-04-01,4,2010,26.886,25.393,1.8086,0.36484,0.36473,0.36498,0.36409,444.87,340.3649999999998
1702,1,19,2,0.10034275921165384,2010-05-01,5,2010,27.469,25.451999999999998,1.7407,0.35453,0.35422,0.35377,0.35774,278.15,332.4449999999998
1703,1,19,2,0.2947729220222794,2010-06-01,6,2010,27.253,24.351999999999997,1.7718,0.33685,0.33685,0.33836,0.35793,98.11200000000001,269.60049999999984
1704,1,19,2,0.1965724078834619,2010-07-01,7,2010,27.302,24.372,1.8109,0.3407,0.34063000000000004,0.34203,0.34591,149.57,242.67549999999983
1705,1,19,2,0.2170522707797772,2010-08-01,8,2010,28.005,23.394000000000002,1.9233,0.29158,0.2921,0.30096999999999996,0.32519000000000003,123.76,162.39799999999983
1706,1,19,2,0.22862039417309346,2010-09-01,9,2010,28.698,22.975,2.1995,0.25806,0.259,0.27039,0.29756,78.95100000000001,112.59824999999984
1707,1,19,2,0.06272493573264781,2010-10-01,10,2010,29.505,22.377,2.3683,0.22691,0.22705,0.24420999999999998,0.27608,116.69,117.24274999999984
1708,1,19,2,0.3772922022279349,2010-11-01,11,2010,28.674,23.104,2.2016,0.26646,0.26182,0.25206,0.26328,111.99,107.84774999999983
1709,1,19,2,0.2051413881748072,2010-12-01,12,2010,27.234,23.781,2.0187,0.3016,0.2969,0.2847,0.26574000000000003,243.24,137.71774999999985
1710,1,20,2,0.14944301628106255,2011-01-01,1,2011,25.775,23.954,1.9864,0.3433,0.34052,0.33050999999999997,0.29845,438.87,227.69749999999985
1711,1,20,2,0.31988003427592115,2011-02-01,2,2011,25.851999999999997,24.05,1.9486,0.35675999999999997,0.35655,0.35662,0.35459,573.15,341.81249999999983
1712,1,20,2,0.1510711225364182,2011-03-01,3,2011,25.978,24.304000000000002,1.8727,0.3579,0.35777,0.35746999999999995,0.35955,538.52,448.4449999999998
1713,1,20,2,0.2998286203941732,2011-04-01,4,2011,25.965,24.528000000000002,1.7745,0.36572,0.36572,0.36638000000000004,0.36694,381.49,483.0074999999999
1714,1,20,2,0.2742073693230505,2011-05-01,5,2011,26.616,24.9,1.7665,0.35877,0.35871,0.35917,0.36356,326.23,454.84749999999985
1715,1,20,2,0.1708654670094259,2011-06-01,6,2011,27.035,24.076,1.9929,0.32748,0.32718,0.32818,0.34274,98.758,336.2494999999999
1716,1,20,2,0.3407026563838904,2011-07-01,7,2011,26.866999999999997,23.523000000000003,1.8927,0.32176,0.32159,0.32300999999999996,0.32665,152.31,239.6969999999999
1717,1,20,2,0.3065124250214225,2011-08-01,8,2011,27.929000000000002,23.285999999999998,2.0728,0.28785,0.28758,0.29375,0.31116,189.26,191.63949999999988
1718,1,20,2,0.13658954584404456,2011-09-01,9,2011,29.255,22.500999999999998,2.2889,0.24996999999999997,0.25185,0.26691,0.29081,94.524,133.71299999999988
1719,1,20,2,0.3894601542416454,2011-10-01,10,2011,29.64,21.883000000000003,2.3207,0.22266999999999998,0.22380999999999998,0.24006999999999998,0.27185,248.46,171.13849999999988
1720,1,20,2,0.11773778920308485,2011-11-01,11,2011,29.149,22.168000000000003,2.3215,0.24334,0.2408,0.24341999999999997,0.25981,168.96,175.30099999999987
1721,1,20,2,0.09460154241645244,2011-12-01,12,2011,29.923000000000002,21.476999999999997,2.65,0.21709,0.21786999999999998,0.233,0.25054,161.4,168.33599999999987
1722,2,13,2,0.236950146627566,2004-01-01,1,2004,26.131999999999998,24.660999999999998,1.8766,0.35274,0.35191999999999996,0.34844,0.33385,360.91,188.86174999999997
1723,2,13,2,0.211950146627566,2004-02-01,2,2004,25.295,24.401,1.9206,0.36361,0.36376,0.36411,0.36357,484.67,273.53425
1724,2,13,2,0.35491202346041056,2004-03-01,3,2004,25.61,24.651,1.9948,0.36399000000000004,0.36383000000000004,0.36351,0.36575,460.76,372.3075
1725,2,13,2,0.17023460410557184,2004-04-01,4,2004,26.328000000000003,24.753,1.9063,0.35677,0.35679,0.35697,0.36079,350.02,414.09000000000003
1726,2,13,2,0.4176686217008798,2004-05-01,5,2004,26.566,24.94,1.8569,0.36002,0.36022,0.36085,0.36468,186.72,370.5425
1727,2,13,2,0.3588709677419355,2004-06-01,6,2004,26.076999999999998,24.373,1.8734,0.35241,0.35267,0.35274,0.35567,109.45,276.7375
1728,2,13,2,0.16297653958944286,2004-07-01,7,2004,26.182,23.648000000000003,1.8517,0.34244,0.34307,0.34552,0.35143,173.3,204.8725
1729,2,13,2,0.20843108504398825,2004-08-01,8,2004,26.596999999999998,23.918000000000003,1.9428,0.32118,0.32079,0.32168,0.33193,169.62,159.7725
1730,2,13,2,0.4837976539589442,2004-09-01,9,2004,27.035999999999998,24.233,2.0291,0.32211999999999996,0.32032,0.31890999999999997,0.32213,139.82,148.0475
1731,2,13,2,0.2469208211143695,2004-10-01,10,2004,27.601999999999997,23.498,2.3076,0.29262,0.29302,0.29996,0.31129,221.24,175.995
1732,2,13,2,0.14054252199413492,2004-11-01,11,2004,27.544,23.601,2.3453,0.28886,0.28758,0.28812,0.29783000000000004,9.9482,135.15705000000003
1733,2,13,2,0.20747800586510265,2004-12-01,12,2004,27.309,23.807,2.0102,0.2927,0.29019,0.28844000000000003,0.2912,136.33,126.83455000000004
1734,2,14,2,0.2156891495601173,2005-01-01,1,2005,27.285999999999998,24.269000000000002,2.0396,0.30134,0.29818,0.29215,0.28793,212.56,145.01955000000004
1735,2,14,2,0.4159090909090909,2005-02-01,2,2005,26.578000000000003,24.765,2.0914,0.33255999999999997,0.32987,0.3218,0.30038000000000004,446.28,201.27955000000003
1736,2,14,2,0.3604105571847507,2005-03-01,3,2005,26.355,24.69,1.8963,0.34691,0.34601,0.34371,0.33409,376.8,292.9925
1737,2,14,2,0.2665689149560117,2005-04-01,4,2005,26.643,24.8,1.8473,0.3463,0.34615999999999997,0.3469,0.348,404.49,360.0325
1738,2,14,2,0.3245601173020529,2005-05-01,5,2005,26.397,24.951999999999998,1.7458,0.35231,0.35219,0.35128000000000004,0.35101,316.81,386.095
1739,2,14,2,0.3550586510263929,2005-06-01,6,2005,26.848000000000003,24.529,1.8646,0.34158,0.342,0.34394,0.35258,101.77,299.96750000000003
1740,2,14,2,0.16356304985337244,2005-07-01,7,2005,27.090999999999998,23.823,1.6948,0.32078,0.32119000000000003,0.32503000000000004,0.33576,74.006,224.26900000000006
1741,2,14,2,0.22052785923753665,2005-08-01,8,2005,27.941,23.314,2.0252,0.28271999999999997,0.28271999999999997,0.28944000000000003,0.30965,96.23700000000001,147.20575000000005
1742,2,14,2,0.12287390029325512,2005-09-01,9,2005,28.79,22.541,2.4467,0.2437,0.24670999999999998,0.26585,0.28966,41.403,78.35400000000006
1743,2,14,2,0.05153958944281525,2005-10-01,10,2005,28.3,23.320999999999998,2.4174,0.26832,0.26336,0.25997,0.27443,122.34,83.49650000000005
1744,2,14,2,0.06612903225806452,2005-11-01,11,2005,28.476,23.576,2.3375,0.26755,0.26388,0.26373,0.26716,72.605,83.14625000000007
1745,2,14,2,0.06524926686217009,2005-12-01,12,2005,26.85,24.272,1.6893,0.31668,0.31148000000000003,0.29839,0.27658,333.23,142.39450000000008
1746,2,15,2,0.23731671554252204,2006-01-01,1,2006,26.595,24.74,1.9897,0.34586999999999996,0.34462,0.33994,0.32083,341.51,217.42125000000007
1747,2,15,2,0.3347507331378299,2006-02-01,2,2006,26.204,24.625999999999998,2.1281,0.35104,0.35031,0.34861,0.34523000000000004,309.01,264.08875000000006
1748,2,15,2,0.4418621700879767,2006-03-01,3,2006,26.019000000000002,24.734,2.176,0.361,0.36088000000000003,0.36103,0.35914,452.42,359.0425000000001
1749,2,15,2,0.32082111436950145,2006-04-01,4,2006,25.978,24.881999999999998,1.5105,0.36575,0.36582,0.36628,0.36728,516.34,404.82000000000005
1750,2,15,2,0.3008064516129032,2006-05-01,5,2006,26.171,24.843000000000004,1.6832,0.36109,0.36121,0.36155,0.36493000000000003,349.06,406.70750000000004
1751,2,15,2,0.11173020527859236,2006-06-01,6,2006,26.598000000000003,24.204,1.6346,0.34246,0.34285,0.34494,0.35502,94.03,352.96250000000003
1752,2,15,2,0.08907624633431085,2006-07-01,7,2006,27.156,24.049,1.8849,0.3193,0.31881,0.31909,0.33055,111.16,267.64750000000004
1753,2,15,2,0.19149560117302053,2006-08-01,8,2006,27.636,23.897,2.0829,0.30444,0.30413,0.30635999999999997,0.31578,120.66,168.72750000000005
1754,2,15,2,0.10725806451612906,2006-09-01,9,2006,28.250999999999998,23.334,2.2166,0.27897,0.27759,0.28342,0.30029,129.82,113.91750000000006
1755,2,15,2,0.2283724340175953,2006-10-01,10,2006,29.143,22.787,2.4335,0.2477,0.25083,0.26454,0.2834,127.15,122.19750000000008
1756,2,15,2,0.3351173020527859,2006-11-01,11,2006,28.427,23.159000000000002,2.1827,0.26171,0.25841,0.26039,0.27174,144.26,130.47250000000008
1757,2,16,2,0.40469208211143703,2007-01-01,1,2007,29.083000000000002,23.677,2.4876,0.25329,0.24600000000000002,0.24159,0.25605,161.52,168.16750000000008
1758,2,16,2,0.15476539589442814,2007-02-01,2,2007,26.198,24.294,2.2544,0.32402,0.31795999999999996,0.29861,0.26777,543.37,272.2225000000001
1759,2,16,2,0.11656891495601175,2007-03-01,3,2007,26.147,24.590999999999998,1.9766,0.35022,0.34881999999999996,0.34308,0.3208,527.69,368.0800000000001
1760,2,16,2,0.09112903225806453,2007-04-01,4,2007,26.553,25.051,1.8929,0.36094,0.36079,0.36034,0.35755,454.07,421.6625000000001
1761,2,16,2,0.08629032258064516,2007-05-01,5,2007,27.013,25.173000000000002,1.8619999999999999,0.35704,0.35714,0.3576,0.35986,343.99,467.2800000000001
1762,2,16,2,0.08958944281524928,2007-06-01,6,2007,26.987,24.063000000000002,1.899,0.33866,0.33936,0.34263000000000005,0.35146,99.229,356.24475000000007
1763,2,16,2,0.10483870967741936,2007-07-01,7,2007,27.018,24.284000000000002,1.7553,0.32876,0.32773,0.32594,0.33189,100.54,249.45725000000004
1764,2,16,2,0.13071847507331374,2007-08-01,8,2007,27.659000000000002,23.804000000000002,2.0088,0.31035999999999997,0.30999,0.31248000000000004,0.32094,57.04600000000001,150.20125000000007
1765,2,16,2,0.08892961876832843,2007-09-01,9,2007,28.445,23.273000000000003,2.2834,0.273,0.27291,0.28239000000000003,0.3037,74.676,82.87275000000008
1766,2,16,2,0.2134897360703812,2007-10-01,10,2007,28.267,23.133000000000003,2.4597,0.26473,0.26094,0.26345999999999997,0.28505,179.94,103.05050000000008
1767,2,16,2,0.21649560117302052,2007-11-01,11,2007,29.365,22.592,2.5323,0.23333,0.23101,0.2469,0.2717,93.777,101.35975000000008
1768,2,16,2,0.15703812316715546,2007-12-01,12,2007,27.158,23.776999999999997,1.9742,0.29272,0.28483,0.26404,0.26358000000000004,332.69,170.27075000000008
1769,2,17,2,0.23145161290322586,2008-01-01,1,2008,26.094,24.035,2.026,0.33843,0.33526999999999996,0.32352,0.28765,430.86,259.31675000000007
1770,2,17,2,0.2697214076246334,2008-02-01,2,2008,25.983,24.393,2.0207,0.35868,0.35838000000000003,0.35727,0.35095,418.01,318.83425000000005
1771,2,17,2,0.3876099706744868,2008-03-01,3,2008,25.654,24.153000000000002,1.6453,0.36349000000000004,0.36359,0.36391999999999997,0.364,515.63,424.2975
1772,2,17,2,0.3029325513196481,2008-04-01,4,2008,25.948,24.565,1.6736,0.36446999999999996,0.36457,0.36439,0.36730999999999997,477.05,460.38750000000005
1773,2,17,2,0.2343108504398827,2008-05-01,5,2008,26.186999999999998,24.636999999999997,1.7208,0.36043000000000003,0.36029,0.36049000000000003,0.36801999999999996,307.1,429.4475
1774,2,17,2,0.2071114369501466,2008-06-01,6,2008,26.362,24.078000000000003,1.6947,0.3494,0.34981,0.35212,0.3581,175.52,368.825
1775,2,17,2,0.1844574780058651,2008-07-01,7,2008,26.96,23.436,1.8285,0.31622,0.3155,0.31649,0.33145,68.148,256.95449999999994
1776,2,17,2,0.2129032258064516,2008-08-01,8,2008,27.453000000000003,23.642,1.9141,0.31484,0.31377,0.31361999999999995,0.31856999999999996,82.902,158.41749999999996
1777,2,17,2,0.1841642228739003,2008-09-01,9,2008,28.16,23.651999999999997,2.2509,0.29725999999999997,0.29568,0.29746,0.30689,115.79,110.58999999999995
1778,2,17,2,0.1896627565982405,2008-10-01,10,2008,28.803,22.761999999999997,2.4395,0.26737,0.26711,0.27428,0.29188000000000003,172.65,109.87249999999995
1779,2,17,2,0.16436950146627569,2008-11-01,11,2008,29.429000000000002,22.365,2.4118,0.2335,0.23134000000000002,0.24514,0.27514,88.508,114.96249999999995
1780,2,17,2,0.3423020527859237,2008-12-01,12,2008,27.397,23.956999999999997,1.9059,0.31581,0.31124,0.30249000000000004,0.28295,206.52,145.86699999999993
1781,2,18,2,0.4022727272727273,2009-01-01,1,2009,26.739,24.073,2.0401,0.3312,0.32955,0.32504,0.31106,302.09,192.44199999999995
1782,2,18,2,0.2546920821114369,2009-02-01,2,2009,26.046,24.323,1.9628,0.35603,0.35539,0.35296,0.3443,431.57,257.1719999999999
1783,2,18,2,0.4341642228739003,2009-03-01,3,2009,26.098000000000003,24.605,1.8023,0.36148,0.36146999999999996,0.36171,0.36436999999999997,569.9,377.5199999999999
1784,2,18,2,0.3025659824046921,2009-04-01,4,2009,26.163,24.311999999999998,1.6698,0.35356,0.35319,0.35328000000000004,0.35701,468.59,443.0374999999999
1785,2,18,2,0.21737536656891493,2009-05-01,5,2009,25.988000000000003,24.468000000000004,1.5193,0.36463,0.36457,0.36485,0.36558,544.7,503.6899999999999
1786,2,18,2,0.2305718475073314,2009-06-01,6,2009,26.226999999999997,24.388,1.8308,0.35512,0.35533000000000003,0.35533000000000003,0.36351,332.74,478.9824999999999
1787,2,18,2,0.187683284457478,2009-07-01,7,2009,26.855999999999998,23.833000000000002,2.0467,0.32642,0.32684,0.32925,0.34176999999999996,85.615,357.9112499999999
1788,2,18,2,0.1433284457478006,2009-08-01,8,2009,28.183000000000003,22.872,2.1847,0.27818000000000004,0.27934000000000003,0.29024,0.31346,62.841,256.4739999999999
1789,2,18,2,0.2833577712609971,2009-09-01,9,2009,29.308000000000003,21.729,2.5489,0.2326,0.23947,0.26456999999999997,0.28946,65.107,136.57574999999986
1790,2,18,2,0.2498533724340176,2009-10-01,10,2009,30.125999999999998,21.069000000000003,2.5929,0.21379,0.21973,0.24629,0.27083,70.557,71.02999999999986
1791,2,18,2,0.25036656891495607,2009-11-01,11,2009,30.316,21.125999999999998,2.7968,0.20720999999999998,0.21474000000000001,0.24095,0.25753000000000004,48.458999999999996,61.74099999999986
1792,2,18,2,0.20322580645161287,2009-12-01,12,2009,28.493000000000002,23.076,2.4824,0.25777,0.24853000000000003,0.23365,0.24841,298.13,120.56324999999984
1793,2,19,2,0.15131964809384166,2010-01-01,1,2010,27.017,23.976999999999997,2.1748,0.31224,0.30708,0.28991,0.25411,309.83,181.74399999999986
